dataset,model,label,accuracy,f1,recall,precision
Adiac,ocsvm,24.0,0.9872122762148338,0.6153846153846154,0.8,0.5
Adiac,ocsvm,25.0,0.9386189258312021,0.47826086956521735,0.36666666666666664,0.6875
Adiac,ocsvm,26.0,0.8593350383631714,0.15384615384615383,0.09259259259259259,0.45454545454545453
Adiac,ocsvm,27.0,0.9846547314578005,0.4,0.6666666666666666,0.2857142857142857
Adiac,ocsvm,28.0,0.9130434782608695,0.22727272727272727,0.13513513513513514,0.7142857142857143
Adiac,ocsvm,29.0,0.9769820971867008,0.3076923076923077,1.0,0.18181818181818182
Adiac,ocsvm,30.0,0.7953964194373402,0.09090909090909091,0.04938271604938271,0.5714285714285714
Adiac,ocsvm,31.0,0.9462915601023018,0.08695652173913043,0.08333333333333333,0.09090909090909091
Adiac,ocsvm,32.0,0.9872122762148338,0.6666666666666666,0.625,0.7142857142857143
Adiac,ocsvm,33.0,0.8337595907928389,0.10958904109589043,0.06060606060606061,0.5714285714285714
Adiac,ocsvm,34.0,0.9718670076726342,0.3529411764705882,0.5,0.2727272727272727
Adiac,ocsvm,35.0,0.9539641943734015,0.25,0.21428571428571427,0.3
Adiac,ocsvm,36.0,0.9769820971867008,0.5263157894736842,1.0,0.35714285714285715
Adiac,ocsvm,37.0,0.8772378516624041,0.2,0.125,0.5
ArrowHead,ocsvm,0.0,0.6914285714285714,0.3571428571428571,1.0,0.21739130434782608
ArrowHead,ocsvm,1.0,0.7314285714285714,0.22950819672131148,0.875,0.1320754716981132
ArrowHead,ocsvm,2.0,0.72,0.5585585585585585,0.5344827586206896,0.5849056603773585
Beef,ocsvm,1.0,0.9,0.6666666666666666,1.0,0.5
Beef,ocsvm,2.0,0.5333333333333333,0.36363636363636365,0.25,0.6666666666666666
Beef,ocsvm,3.0,0.6333333333333333,0.42105263157894735,0.3076923076923077,0.6666666666666666
Beef,ocsvm,4.0,0.7,0.30769230769230765,0.2857142857142857,0.3333333333333333
Beef,ocsvm,5.0,0.4666666666666667,0.2727272727272727,0.1875,0.5
BeetleFly,ocsvm,1.0,0.5,0.0,0.0,0.0
BeetleFly,ocsvm,2.0,0.5,0.0,0.0,0.0
BirdChicken,ocsvm,1.0,0.65,0.5333333333333333,0.8,0.4
BirdChicken,ocsvm,2.0,0.55,0.18181818181818182,1.0,0.1
Car,ocsvm,1.0,0.7666666666666667,0.22222222222222224,0.5,0.14285714285714285
