train_loss,epoch,step,accuracy_score,f1,recall,precision
39.90138626098633,0,0,,,,
34.21923065185547,1,1,,,,
29.19417381286621,2,2,,,,
24.783138275146484,3,3,,,,
20.96628189086914,4,4,,,,
17.70010757446289,5,5,,,,
14.934687614440918,6,6,,,,
12.609309196472168,7,7,,,,
10.665426254272461,8,8,,,,
9.051487922668457,9,9,,,,
7.712002754211426,10,10,,,,
0.8067453147489232,11,11,,,,
0.6946182492166879,12,12,,,,
0.6137249722578817,13,13,,,,
0.5733986471454506,14,14,,,,
0.5485459431336154,15,15,,,,
0.5324189084813511,16,16,,,,
0.5225798035105123,17,17,,,,
0.5168718402725325,18,18,,,,
0.5143646153303463,19,19,,,,
0.5106745977758591,20,20,,,,
0.5082747848171953,21,21,,,,
0.502215665606969,22,22,,,,
0.496476559278886,23,23,,,,
0.490483939478077,24,24,,,,
0.48407836088954576,25,25,,,,
0.47710565444481295,26,26,,,,
0.46949349901362897,27,27,,,,
0.46119988866085115,28,28,,,,
0.45224667869932783,29,29,,,,
0.4428135236508583,30,30,,,,
0.4326898078507435,31,31,,,,
0.42222086199398656,32,32,,,,
0.41163028907560373,33,33,,,,
0.4016329249318474,34,34,,,,
0.39572483023624105,35,35,,,,
0.3886101894435706,36,36,,,,
0.38122587010377984,37,37,,,,
0.3719654873840854,38,38,,,,
0.36293472747013095,39,39,,,,
0.3537218752305229,40,40,,,,
0.34305605165329567,41,41,,,,
0.3339696589172513,42,42,,,,
0.32560503528385554,43,43,,,,
0.3157931797025322,44,44,,,,
0.3077681180550157,45,45,,,,
0.3015616266807774,46,46,,,,
0.29618300598778885,47,47,,,,
0.29151196753304376,48,48,,,,
0.28655872985917785,49,49,,,,
0.2824738610926267,50,50,,,,
0.27825983376363084,51,51,,,,
0.2729916548333109,52,52,,,,
0.26793035666782095,53,53,,,,
0.26259316733802635,54,54,,,,
0.25783769910867704,55,55,,,,
0.25359511961368303,56,56,,,,
0.24980550616342073,57,57,,,,
0.24591051925861862,58,58,,,,
0.24233592521497402,59,59,,,,
0.2391307103704145,60,60,,,,
0.2366134540798157,61,61,,,,
0.23367113353197186,62,62,,,,
0.23038878034899482,63,63,,,,
0.22746125116107496,64,64,,,,
0.22484750996309802,65,65,,,,
0.22195851356787688,66,66,,,,
0.21948132540694162,67,67,,,,
0.21690376069008896,68,68,,,,
0.2141896017349154,69,69,,,,
0.21175428474325658,70,70,,,,
0.2095678578729354,71,71,,,,
0.20760288321639564,72,72,,,,
0.20583615062780414,73,73,,,,
0.20424621866273412,74,74,,,,
0.20274392912913086,75,75,,,,
0.20129776219770523,76,76,,,,
0.19999463205778964,77,77,,,,
0.19885476881834221,78,78,,,,
0.19776005913882247,79,79,,,,
0.19552649061652008,80,80,,,,
0.1939786633433167,81,81,,,,
0.19150316054884886,82,82,,,,
0.18823076885014928,83,83,,,,
0.18564515816652974,84,84,,,,
0.18334733870365058,85,85,,,,
0.18118193158258933,86,86,,,,
0.17866918265121967,87,87,,,,
0.1767445153564498,88,88,,,,
0.17459272457722966,89,89,,,,
0.17197220062753557,90,90,,,,
0.1698021271449085,91,91,,,,
0.16760108187674522,92,92,,,,
0.1653260719878746,93,93,,,,
0.16314986954627386,94,94,,,,
0.16104718763066078,95,95,,,,
0.15916739345444866,96,96,,,,
0.15748486200071968,97,97,,,,
0.1559778819853369,98,98,,,,
0.15441927145832215,99,99,,,,
0.15296974330561855,100,100,,,,
0.15169154075190874,101,101,,,,
0.15049703316472035,102,102,,,,
0.14862293077553548,103,103,,,,
0.14709932883451998,104,104,,,,
0.14494796327152842,105,105,,,,
0.1420206314426753,106,106,,,,
0.14010085370708228,107,107,,,,
0.13783775341278387,108,108,,,,
0.1358367343806836,109,109,,,,
0.1340136921463477,110,110,,,,
0.13114229283413525,111,111,,,,
0.12858520707867177,112,112,,,,
0.12630565346179892,113,113,,,,
0.12427110328356293,114,114,,,,
0.122453291101138,115,115,,,,
0.12082757571639322,116,116,,,,
0.1193722917212529,117,117,,,,
0.1180683691157586,118,118,,,,
0.11691494391746063,119,119,,,,
0.11585047461016279,120,120,,,,
0.1136057620763404,121,121,,,,
0.11161831485404505,122,122,,,,
0.11025160424389388,123,123,,,,
0.10860940011975462,124,124,,,,
0.10634267643268684,125,125,,,,
0.10521763874530292,126,126,,,,
0.10401386378632098,127,127,,,,
0.10349680403059211,128,128,,,,
0.10193924551065128,129,129,,,,
0.09858418226274782,130,130,,,,
0.09562772329159218,131,131,,,,
0.09301752186545913,132,132,,,,
0.09101423450339455,133,133,,,,
0.08952656614577595,134,134,,,,
0.08766162333334308,135,135,,,,
0.08530473186802857,136,136,,,,
0.08436239748708949,137,137,,,,
0.08369112118559943,138,138,,,,
0.08220242807171019,139,139,,,,
0.08035247267834311,140,140,,,,
0.07776973266260256,141,141,,,,
0.07549541694531574,142,142,,,,
0.07348872859490745,143,143,,,,
0.07205444759642066,144,144,,,,
0.0705359836471303,145,145,,,,
0.06897909186959912,146,146,,,,
0.06779539775330368,147,147,,,,
0.06724559955650337,148,148,,,,
0.06633347681059831,149,149,,,,
0.0649094743271803,150,150,,,,
0.06432801028023594,151,151,,,,
0.06389795938780995,152,152,,,,
0.06348917199957929,153,153,,,,
0.0630066845086185,154,154,,,,
0.06272107313725517,155,155,,,,
0.0627132195420268,156,156,,,,
0.06258296303405907,157,157,,,,
0.062412483300196095,158,158,,,,
0.062204915817525915,159,159,,,,
0.061963461232134906,160,160,,,,
0.061726109087688386,161,161,,,,
0.06143627632129793,162,162,,,,
0.061171222761514384,163,163,,,,
0.060837831581413614,164,164,,,,
0.060538677468171556,165,165,,,,
0.06038037197490098,166,166,,,,
0.06015457236929443,167,167,,,,
0.05984992946615621,168,168,,,,
0.05954719747641208,169,169,,,,
0.05935474359206698,170,170,,,,
0.05912104400388686,171,171,,,,
0.05885849385638323,172,172,,,,
0.05857977209514083,173,173,,,,
0.05842388029084478,174,174,,,,
0.058223093943717864,175,175,,,,
0.057967902625289947,176,176,,,,
0.05770408120844767,177,177,,,,
0.057555868770366565,178,178,,,,
0.05734554580591468,179,179,,,,
0.057103918340371825,180,180,,,,
0.05687605857994925,181,181,,,,
0.056741298818053565,182,182,,,,
0.056496537704714536,183,183,,,,
0.05623751954235733,184,184,,,,
0.056077374152995185,185,185,,,,
0.05586266784930572,186,186,,,,
0.05561737783154687,187,187,,,,
0.05545268490923491,188,188,,,,
0.05528019124847817,189,189,,,,
0.05501574328036796,190,190,,,,
0.054850920442529455,191,191,,,,
0.05471485761529174,192,192,,,,
0.05452018918483649,193,193,,,,
0.05434267262367322,194,194,,,,
0.05420189159246669,195,195,,,,
0.05397124081891009,196,196,,,,
0.05380288419766189,197,197,,,,
0.05362037764975312,198,198,,,,
0.053390012977988746,199,199,,,,
0.05317979617261991,200,200,,,,
0.05305585585381834,201,201,,,,
0.052817175491780555,202,202,,,,
0.05255726323526133,203,203,,,,
0.05243709401842836,204,204,,,,
0.05223611454573845,205,205,,,,
0.05201530687834052,206,206,,,,
0.05179328665319701,207,207,,,,
0.051614190197377674,208,208,,,,
0.051421074290475925,209,209,,,,
0.05119236660595621,210,210,,,,
0.050999024145287786,211,211,,,,
0.05079865320560785,212,212,,,,
0.05061503474285516,213,213,,,,
0.050434208937042826,214,214,,,,
