train_loss,epoch,step
200.92007446289062,0,0
195.2400360107422,1,1
190.00830078125,2,2
185.3299560546875,3,3
181.1707305908203,4,4
177.32086181640625,5,5
174.0539093017578,6,6
171.0782012939453,7,7
168.3735809326172,8,8
165.8487548828125,9,9
163.4348907470703,10,10
161.1446990966797,11,11
159.0016632080078,12,12
157.01065063476562,13,13
155.1064453125,14,14
153.2345428466797,15,15
151.3816375732422,16,16
149.56382751464844,17,17
147.75296020507812,18,18
145.92092895507812,19,19
144.089599609375,20,20
142.27806091308594,21,21
140.54502868652344,22,22
138.9386749267578,23,23
137.41136169433594,24,24
135.95492553710938,25,25
134.5911407470703,26,26
133.27786254882812,27,27
131.91200256347656,28,28
130.48289489746094,29,29
128.9983673095703,30,30
127.548828125,31,31
126.1364974975586,32,32
124.76264953613281,33,33
123.42393493652344,34,34
122.15776062011719,35,35
120.8934097290039,36,36
119.57586669921875,37,37
118.18937683105469,38,38
116.7849349975586,39,39
115.3642807006836,40,40
113.9526596069336,41,41
112.58479309082031,42,42
111.28910064697266,43,43
110.0462417602539,44,44
108.808837890625,45,45
107.57350158691406,46,46
106.3642578125,47,47
105.17424011230469,48,48
104.010009765625,49,49
102.8781509399414,50,50
101.75945281982422,51,51
100.64761352539062,52,52
99.54119873046875,53,53
98.45108032226562,54,54
97.3675537109375,55,55
96.30411529541016,56,56
95.2690200805664,57,57
94.2474365234375,58,58
93.2319564819336,59,59
92.22444915771484,60,60
91.23199462890625,61,61
90.24388885498047,62,62
89.24945068359375,63,63
88.25826263427734,64,64
87.27880859375,65,65
86.30683898925781,66,66
85.3341064453125,67,67
84.35983276367188,68,68
83.39759826660156,69,69
82.4471664428711,70,70
81.50599670410156,71,71
80.57073211669922,72,72
79.63583374023438,73,73
78.7068099975586,74,74
77.7835693359375,75,75
76.85009765625,76,76
75.91525268554688,77,77
74.98674774169922,78,78
74.06908416748047,79,79
73.15677642822266,80,80
72.25200653076172,81,81
71.35428619384766,82,82
70.45943450927734,83,83
69.56673431396484,84,84
68.67191314697266,85,85
67.77391815185547,86,86
66.86447143554688,87,87
65.94194030761719,88,88
65.02581787109375,89,89
64.12798309326172,90,90
63.25421905517578,91,91
62.40605545043945,92,92
61.5760498046875,93,93
60.75785446166992,94,94
59.94774627685547,95,95
59.14573287963867,96,96
58.35576629638672,97,97
57.58244705200195,98,98
56.826316833496094,99,99
56.08161544799805,100,100
55.343727111816406,101,101
54.62147903442383,102,102
53.91544723510742,103,103
53.226654052734375,104,104
52.550750732421875,105,105
51.891029357910156,106,106
51.24292755126953,107,107
50.6063117980957,108,108
49.973388671875,109,109
49.346431732177734,110,110
48.726295471191406,111,111
48.11306381225586,112,112
47.50600814819336,113,113
46.90642166137695,114,114
46.3154182434082,115,115
45.737545013427734,116,116
45.16773223876953,117,117
44.61159896850586,118,118
44.06136703491211,119,119
43.52276611328125,120,120
42.99104309082031,121,121
42.46577453613281,122,122
41.94456100463867,123,123
41.42479705810547,124,124
40.91669845581055,125,125
40.40564727783203,126,126
39.90534210205078,127,127
