train_loss,epoch,step,accuracy_score,f1,recall,precision
0.026113352308642708,167,167,,,,
0.02609008355566373,168,168,,,,
0.026066798224029266,169,169,,,,
0.026043473434434423,170,170,,,,
0.02602016067145569,171,171,,,,
0.02599677682607401,172,172,,,,
0.025973304475208188,173,173,,,,
0.025949827462167015,174,174,,,,
0.02592636626036314,175,175,,,,
0.025902843282868133,176,176,,,,
0.025879170770009674,177,177,,,,
0.025855605638529518,178,178,,,,
0.02583189754917791,179,179,,,,
0.025808269064230505,180,180,,,,
0.025784487060277868,181,181,,,,
0.025760742829991308,182,182,,,,
0.025736868773300177,183,183,,,,
0.02571307264911469,184,184,,,,
0.02568918026293681,185,185,,,,
0.02566518501076382,186,186,,,,
0.025641175213590918,187,187,,,,
0.025617182343800997,188,188,,,,
0.025593171502143987,189,189,,,,
0.025569079434652864,190,190,,,,
0.025544976189044125,191,191,,,,
0.0255207400009363,192,192,,,,
0.025496547326862205,193,193,,,,
0.02547226711714829,194,194,,,,
0.025448289143899235,195,195,,,,
0.025424361112531164,196,196,,,,
0.025400346376445674,197,197,,,,
0.025376298654362306,198,198,,,,
0.02535224929990055,199,199,,,,
0.025328140385116493,200,200,,,,
0.02530395253800697,201,201,,,,
0.025279879803406978,202,202,,,,
0.025256321238879456,203,203,,,,
0.02523284133806164,204,204,,,,
0.02520921647213982,205,205,,,,
0.025185672571541758,206,206,,,,
0.025162050904107565,207,207,,,,
0.025138303160465916,208,208,,,,
0.025114685569863238,209,209,,,,
0.025090999946584362,210,210,,,,
0.02506719104122116,211,211,,,,
0.025043401348460052,212,212,,,,
0.025019376323883347,213,213,,,,
0.024994975430247833,214,214,,,,
0.024970565421534387,215,215,,,,
0.02494613792089312,216,216,,,,
0.024921625774548352,217,217,,,,
0.024897188814307532,218,218,,,,
0.024872605494204537,219,219,,,,
0.024848019310553644,220,220,,,,
0.024823398092293034,221,221,,,,
0.024798788734191002,222,222,,,,
0.024774050460512682,223,223,,,,
0.024749343694146872,224,224,,,,
0.024724584641985077,225,225,,,,
0.024699811506208126,226,226,,,,
0.02467498610776892,227,227,,,,
0.024650135118072937,228,228,,,,
0.024625269482881594,229,229,,,,
0.024600407431483277,230,230,,,,
0.024575495212457672,231,231,,,,
0.024550552560730333,232,232,,,,
0.02452557414699596,233,233,,,,
0.024500505524485634,234,234,,,,
0.02447539701896618,235,235,,,,
0.02445021022044829,236,236,,,,
0.024425202911950463,237,237,,,,
0.02440037481759593,238,238,,,,
0.02437523050437778,239,239,,,,
0.024350195902127156,240,240,,,,
0.024325048590699228,241,241,,,,
0.024299948343329384,242,242,,,,
0.02427470025305057,243,243,,,,
0.02424951615742981,244,244,,,,
0.024224226747872786,245,245,,,,
0.024199009405577614,246,246,,,,
0.024173623469158363,247,247,,,,
0.024148301273675683,248,248,,,,
0.024122989088046394,249,249,,,,
0.024097538935997427,250,250,,,,
0.024072148163969027,251,251,,,,
0.024046682814875327,252,252,,,,
0.02402123875536294,253,253,,,,
0.023995705933019775,254,254,,,,
0.02397026099511284,255,255,,,,
0.02394463826117115,256,256,,,,
0.023919165636801028,257,257,,,,
0.023893514603263145,258,258,,,,
0.023867947509245376,259,259,,,,
0.023842304935433586,260,260,,,,
0.023816707628839237,261,261,,,,
0.02379105535780824,262,262,,,,
0.023765366723506855,263,263,,,,
0.023739671518565215,264,264,,,,
0.023713971802490273,265,265,,,,
0.023688240690237068,266,266,,,,
0.02366253675124442,267,267,,,,
0.02363675030432178,268,268,,,,
0.02361097637584441,269,269,,,,
0.023585198886733518,270,270,,,,
0.02355937779730164,271,271,,,,
0.023533618620153192,272,272,,,,
0.023507775084883074,273,273,,,,
0.023481888758738474,274,274,,,,
0.023456099424189216,275,275,,,,
0.023430156031702197,276,276,,,,
0.023404294028930663,277,277,,,,
0.023378379231068367,278,278,,,,
0.023352442343313136,279,279,,,,
0.023326478439192368,280,280,,,,
0.023300504038220014,281,281,,,,
0.023274631919258312,282,282,,,,
0.023248795722052636,283,283,,,,
0.023223229221672213,284,284,,,,
0.023197486933528084,285,285,,,,
0.02317179404362124,286,286,,,,
0.02314603282405523,287,287,,,,
0.023120255372733718,288,288,,,,
0.023094576051597655,289,289,,,,
0.0230687661868069,290,290,,,,
0.023043019886227624,291,291,,,,
0.02301728572715512,292,292,,,,
0.02299146961455901,293,293,,,,
0.02296572005945843,294,294,,,,
0.02293991661707665,295,295,,,,
0.022914098589373218,296,296,,,,
0.022888365587860955,297,297,,,,
0.022862559301655087,298,298,,,,
0.022836747337092064,299,299,,,,
0.022810965233079485,300,300,,,,
0.02278514604960941,301,301,,,,
0.022759274999165073,302,302,,,,
0.022733434386913005,303,303,,,,
0.02270763077826033,304,304,,,,
0.022681765594507144,305,305,,,,
0.022655947211396084,306,306,,,,
0.022630089955004554,307,307,,,,
0.022604227122887392,308,308,,,,
0.022578362987798757,309,309,,,,
0.022552483762962997,310,310,,,,
0.022526624157747088,311,311,,,,
0.022500760812104705,312,312,,,,
0.022474933491253297,313,313,,,,
0.02244903295177437,314,314,,,,
0.02242307629181548,315,315,,,,
0.02239722733642013,316,316,,,,
0.022371292642550535,317,317,,,,
0.022345421164803987,318,318,,,,
0.022319520506260494,319,319,,,,
0.02229363485166625,320,320,,,,
0.022267633904630525,321,321,,,,
0.02224178243058305,322,322,,,,
0.022215821715025653,323,323,,,,
0.022189911150799192,324,324,,,,
0.022163932188896014,325,325,,,,
0.022138058684551577,326,326,,,,
0.022112076190917526,327,327,,,,
0.022086130787656415,328,328,,,,
0.02206018604725021,329,329,,,,
0.022034226030131672,330,330,,,,
0.022008269470079708,331,331,,,,
0.02198228214916314,332,332,,,,
0.021956260145652717,333,333,,,,
0.02193032798986971,334,334,,,,
0.021904304890745872,335,335,,,,
0.0218783209922549,336,336,,,,
0.0218523225160765,337,337,,,,
0.021826398392264294,338,338,,,,
0.02180034317721615,339,339,,,,
0.02177439299590867,340,340,,,,
0.02174864286953327,341,341,,,,
0.021722743405736454,342,342,,,,
0.021696926233577416,343,343,,,,
0.021671059490759433,344,344,,,,
0.021645136002227665,345,345,,,,
0.021619355077944595,346,346,,,,
0.021593451168196,347,347,,,,
0.021567589089349245,348,348,,,,
0.021541649357626036,349,349,,,,
,350,350,0.16112531969309463,0.01547422037868856,0.008262836907338186,0.12276214833759591
