dataset,model,label,accuracy,f1,recall,precision
MiddlePhalanxOutlineAgeGroup,dagmm,3.0,0.7142857142857143,0.8117694165417058,0.8639455782312925,0.8249845392702535
MiddlePhalanxOutlineCorrect,dagmm,0.0,0.42955326460481097,0.0,0.0,0.0
MiddlePhalanxOutlineCorrect,dagmm,1.0,0.570446735395189,0.0,0.0,0.0
MiddlePhalanxTW,dagmm,3.0,0.22077922077922077,0.20740519493283757,0.13515532086960658,0.5818181818181818
MiddlePhalanxTW,dagmm,4.0,0.2857142857142857,0.0,0.0,0.0
MiddlePhalanxTW,dagmm,5.0,0.2662337662337662,0.33185740362773863,0.22584558298844012,0.6909090909090909
MiddlePhalanxTW,dagmm,6.0,0.2792207792207792,0.3550136075888961,0.23148756005898863,0.9826839826839826
MiddlePhalanxTW,dagmm,7.0,0.17532467532467533,0.22327208395319856,0.13314780457637598,0.9004329004329006
MiddlePhalanxTW,dagmm,8.0,0.7142857142857143,0.8143915343915343,0.987012987012987,0.7272727272727273
MoteStrain,dagmm,1.0,0.5758785942492013,0.2657691616158069,0.1816033451816199,0.6040468583599575
MoteStrain,dagmm,2.0,0.4504792332268371,0.09610456990648684,0.05752472589533292,0.3599574014909478
NonInvasiveFetalECGThorax1,dagmm,1.0,0.9312977099236641,0.9572274079686625,0.9521289228159456,0.9750888749362032
NonInvasiveFetalECGThorax1,dagmm,2.0,0.910941475826972,0.9446312496410538,0.9284478371501271,0.9780704000551328
NonInvasiveFetalECGThorax1,dagmm,3.0,0.021374045801526718,0.0,0.0,0.0
NonInvasiveFetalECGThorax1,dagmm,4.0,0.022900763358778626,0.0,0.0,0.0
NonInvasiveFetalECGThorax1,dagmm,5.0,0.8849872773536895,0.9305629433622197,0.9064090447296556,0.9726934755942389
NonInvasiveFetalECGThorax1,dagmm,6.0,0.9633587786259542,0.9795646804943822,0.9873452078032231,0.9754550792718731
NonInvasiveFetalECGThorax1,dagmm,7.0,0.02900763358778626,0.0,0.0,0.0
NonInvasiveFetalECGThorax1,dagmm,8.0,0.020865139949109414,0.0,0.0,0.0
NonInvasiveFetalECGThorax1,dagmm,9.0,0.17709923664122137,0.2755757928264265,0.16628955438115736,0.9307888040712469
NonInvasiveFetalECGThorax1,dagmm,10.0,0.7002544529262087,0.8006605273162507,0.7078444202108324,0.9821704334681434
NonInvasiveFetalECGThorax1,dagmm,11.0,0.9694656488549618,0.9829148982816428,0.9890415606446141,0.9796437659033079
NonInvasiveFetalECGThorax1,dagmm,12.0,0.1486005089058524,0.22752265586382728,0.13401914455349573,0.9051399491094148
NonInvasiveFetalECGThorax1,dagmm,13.0,0.8351145038167939,0.8952943852230638,0.8522719011268631,0.9715940943421859
NonInvasiveFetalECGThorax1,dagmm,14.0,0.9745547073791349,0.9867230784181089,0.9984732824427481,0.9760814249363867
NonInvasiveFetalECGThorax1,dagmm,15.0,0.5221374045801527,0.6430933900948497,0.518918435254313,0.9845166199364672
NonInvasiveFetalECGThorax1,dagmm,16.0,0.7221374045801526,0.806130702835757,0.7378601720586454,0.9667629966866607
NonInvasiveFetalECGThorax1,dagmm,17.0,0.016793893129770993,0.0,0.0,0.0
NonInvasiveFetalECGThorax1,dagmm,18.0,0.7190839694656489,0.8061399281685084,0.7257532628524994,0.9847362589347322
NonInvasiveFetalECGThorax1,dagmm,19.0,0.024427480916030534,0.0,0.0,0.0
NonInvasiveFetalECGThorax1,dagmm,20.0,0.020865139949109414,0.0,0.0,0.0
NonInvasiveFetalECGThorax1,dagmm,21.0,0.5358778625954198,0.6582963563605021,0.527608515318439,0.9929722525142374
NonInvasiveFetalECGThorax1,dagmm,22.0,0.9241730279898219,0.9554337952221065,0.9456052344601962,0.9751922377876575
NonInvasiveFetalECGThorax1,dagmm,23.0,0.026463104325699746,0.0,0.0,0.0
NonInvasiveFetalECGThorax1,dagmm,24.0,0.19287531806615776,0.30352410481794045,0.18802971413658429,0.9133502968617473
NonInvasiveFetalECGThorax1,dagmm,25.0,0.9638676844783715,0.9793815470085686,0.9886683630195081,0.9748939779474131
NonInvasiveFetalECGThorax1,dagmm,26.0,0.020865139949109414,0.0,0.0,0.0
NonInvasiveFetalECGThorax1,dagmm,27.0,0.8127226463104326,0.8755838865402192,0.8252708106143221,0.9762277304262037
NonInvasiveFetalECGThorax1,dagmm,28.0,0.022900763358778626,0.0,0.0,0.0
NonInvasiveFetalECGThorax1,dagmm,29.0,0.9659033078880407,0.9817371360177365,0.9904664970313826,0.9746082246845605
NonInvasiveFetalECGThorax1,dagmm,30.0,0.2916030534351145,0.4136231626169443,0.2787935389462107,0.9825517993456924
NonInvasiveFetalECGThorax1,dagmm,31.0,0.9740458015267176,0.9863361892065544,1.0,0.9740458015267176
NonInvasiveFetalECGThorax1,dagmm,32.0,0.024936386768447838,0.0,0.0,0.0
NonInvasiveFetalECGThorax1,dagmm,33.0,0.5002544529262086,0.628954044652562,0.5153883436326183,0.9563309068652578
NonInvasiveFetalECGThorax1,dagmm,34.0,0.021374045801526718,0.0,0.0,0.0
NonInvasiveFetalECGThorax1,dagmm,35.0,0.21170483460559797,0.32998921513867346,0.21347463393264912,0.928963205299083
NonInvasiveFetalECGThorax1,dagmm,36.0,0.025954198473282442,0.0,0.0,0.0
NonInvasiveFetalECGThorax1,dagmm,37.0,0.02544529262086514,0.0,0.0,0.0
NonInvasiveFetalECGThorax1,dagmm,38.0,0.02544529262086514,0.0,0.0,0.0
NonInvasiveFetalECGThorax1,dagmm,39.0,0.3801526717557252,0.5122168689095181,0.37816290579649353,0.9618110586049519
NonInvasiveFetalECGThorax1,dagmm,40.0,0.8778625954198473,0.9254779010086046,0.8989603780443475,0.976384565392199
NonInvasiveFetalECGThorax1,dagmm,41.0,0.9725190839694656,0.9856061725355005,1.0,0.9725190839694656
NonInvasiveFetalECGThorax1,dagmm,42.0,0.024427480916030534,0.0,0.0,0.0
NonInvasiveFetalECGThorax2,dagmm,1.0,0.024427480916030534,0.0,0.0,0.0
NonInvasiveFetalECGThorax2,dagmm,2.0,0.9801526717557252,0.9896648825714373,1.0,0.9801526717557252
NonInvasiveFetalECGThorax2,dagmm,3.0,0.021374045801526718,0.0,0.0,0.0
NonInvasiveFetalECGThorax2,dagmm,4.0,0.6137404580152672,0.7298666355184235,0.6224306312855931,0.9679419477892757
NonInvasiveFetalECGThorax2,dagmm,5.0,0.9755725190839695,0.9872153490684685,1.0,0.9755725190839695
NonInvasiveFetalECGThorax2,dagmm,6.0,0.9745547073791349,0.9867250483762472,1.0,0.9745547073791349
NonInvasiveFetalECGThorax2,dagmm,7.0,0.02900763358778626,0.0,0.0,0.0
NonInvasiveFetalECGThorax2,dagmm,8.0,0.020865139949109414,0.0,0.0,0.0
NonInvasiveFetalECGThorax2,dagmm,9.0,0.9552162849872774,0.9743625081162363,0.9753011026293468,0.9795710650672483
NonInvasiveFetalECGThorax2,dagmm,10.0,0.0183206106870229,0.0,0.0,0.0
NonInvasiveFetalECGThorax2,dagmm,11.0,0.01984732824427481,0.0,0.0,0.0
NonInvasiveFetalECGThorax2,dagmm,12.0,0.7221374045801526,0.8044422257257281,0.7384829758875558,0.9649079899461578
NonInvasiveFetalECGThorax2,dagmm,13.0,0.9684478371501273,0.9828376643164918,0.9941306191687871,0.9736160588068985
NonInvasiveFetalECGThorax2,dagmm,14.0,0.8727735368956743,0.9208037197140466,0.88868290318672,0.9764622824164808
NonInvasiveFetalECGThorax2,dagmm,15.0,0.7852417302798982,0.86029300813454,0.8006729487645518,0.9737462989371387
NonInvasiveFetalECGThorax2,dagmm,16.0,0.5674300254452926,0.6860328449442371,0.5782818369077911,0.9554981292385871
NonInvasiveFetalECGThorax2,dagmm,17.0,0.016793893129770993,0.0,0.0,0.0
NonInvasiveFetalECGThorax2,dagmm,18.0,0.02340966921119593,0.0,0.0,0.0
NonInvasiveFetalECGThorax2,dagmm,19.0,0.024427480916030534,0.0,0.0,0.0
NonInvasiveFetalECGThorax2,dagmm,20.0,0.020865139949109414,0.0,0.0,0.0
NonInvasiveFetalECGThorax2,dagmm,21.0,0.8854961832061069,0.9280017907407212,0.9051169271779959,0.9772030386915883
NonInvasiveFetalECGThorax2,dagmm,22.0,0.7984732824427481,0.8654068981846826,0.8210687022900763,0.9671793177136689
NonInvasiveFetalECGThorax2,dagmm,23.0,0.7730279898218829,0.8473941646011902,0.795453774385072,0.9665919152942052
NonInvasiveFetalECGThorax2,dagmm,24.0,0.02340966921119593,0.0,0.0,0.0
NonInvasiveFetalECGThorax2,dagmm,25.0,0.9750636132315522,0.9870420531341492,1.0,0.9750636132315522
NonInvasiveFetalECGThorax2,dagmm,26.0,0.22798982188295167,0.3397317360069258,0.23502241609111832,0.9369312169312168
NonInvasiveFetalECGThorax2,dagmm,27.0,0.20407124681933841,0.3030432778625777,0.18812068338785887,0.946802374893978
NonInvasiveFetalECGThorax2,dagmm,28.0,0.12111959287531807,0.1824498940797249,0.10680237489397794,0.8375960256876287
NonInvasiveFetalECGThorax2,dagmm,29.0,0.9750636132315522,0.9870050616979947,1.0,0.9750636132315522
NonInvasiveFetalECGThorax2,dagmm,30.0,0.8951653944020356,0.9345361734961937,0.9108259001388774,0.9788845929303943
NonInvasiveFetalECGThorax2,dagmm,31.0,0.9740458015267176,0.9863361892065544,1.0,0.9740458015267176
NonInvasiveFetalECGThorax2,dagmm,32.0,0.024936386768447838,0.0,0.0,0.0
NonInvasiveFetalECGThorax2,dagmm,33.0,0.024427480916030534,0.0,0.0,0.0
NonInvasiveFetalECGThorax2,dagmm,34.0,0.021374045801526718,0.0,0.0,0.0
NonInvasiveFetalECGThorax2,dagmm,35.0,0.37404580152671757,0.5048255393879912,0.3898994305101176,0.9603719887689351
NonInvasiveFetalECGThorax2,dagmm,36.0,0.22798982188295167,0.33320908070386146,0.2096058309798767,0.9792705682782018
NonInvasiveFetalECGThorax2,dagmm,37.0,0.9394402035623409,0.9643925064070921,0.9615121773900399,0.9768811341330426
NonInvasiveFetalECGThorax2,dagmm,38.0,0.8422391857506362,0.9036488364910115,0.8644118222744177,0.9713549893702568
NonInvasiveFetalECGThorax2,dagmm,39.0,0.9501272264631043,0.9708737582783079,0.9731540046043863,0.9764449291166849
NonInvasiveFetalECGThorax2,dagmm,40.0,0.9053435114503817,0.9440660181390859,0.9274106385556766,0.9760439729905378
NonInvasiveFetalECGThorax2,dagmm,41.0,0.95470737913486,0.9736559591151323,0.9810541621228644,0.9725507740774917
NonInvasiveFetalECGThorax2,dagmm,42.0,0.7333333333333333,0.8202851989339479,0.7439961226220767,0.9755285935438608
OliveOil,dagmm,1.0,0.8,0.8557319223985892,0.8212121212121212,0.8933333333333333
OliveOil,dagmm,2.0,0.43333333333333335,0.43137254901960786,0.32857142857142857,0.7866666666666667
OliveOil,dagmm,3.0,0.13333333333333333,0.12549019607843137,0.07619047619047618,0.3555555555555555
OliveOil,dagmm,4.0,0.7666666666666667,0.6337164750957853,0.6666666666666666,0.65
OSULeaf,dagmm,1.0,0.1322314049586777,0.0,0.0,0.0
OSULeaf,dagmm,2.0,0.33884297520661155,0.3280150627744211,0.21711841877131133,0.7261707988980715
OSULeaf,dagmm,3.0,0.17355371900826447,0.0,0.0,0.0
OSULeaf,dagmm,4.0,0.25206611570247933,0.28131921241969093,0.18733286915105096,0.6317197953561591
OSULeaf,dagmm,5.0,0.34710743801652894,0.369084991376013,0.2510338146701784,0.7883510428964975
OSULeaf,dagmm,6.0,0.3181818181818182,0.3888785324192024,0.2470523966391735,0.9917355371900827
PhalangesOutlinesCorrect,dagmm,0.0,0.38694638694638694,0.0,0.0,0.0
PhalangesOutlinesCorrect,dagmm,1.0,0.5641025641025641,0.35507628789390766,0.4325842507660689,0.39059829059829054
Phoneme,dagmm,1.0,0.9683544303797469,0.9738377224889666,0.9712025316455697,0.979746835443038
Phoneme,dagmm,2.0,0.3338607594936709,0.467387974681456,0.3202062822315987,0.9758342922899885
Phoneme,dagmm,3.0,0.16350210970464135,0.10843025492082965,0.06027727546714888,0.6371308016877637
Phoneme,dagmm,4.0,0.012130801687763712,0.0,0.0,0.0
Phoneme,dagmm,5.0,0.004219409282700422,0.0,0.0,0.0
Phoneme,dagmm,6.0,0.015822784810126583,0.0,0.0,0.0
Phoneme,dagmm,7.0,0.08808016877637131,0.12309150471943883,0.06835443037974684,0.7215189873417721
Phoneme,dagmm,8.0,0.0058016877637130804,0.0,0.0,0.0
Phoneme,dagmm,9.0,0.07911392405063292,0.08048664724606246,0.044374120956399435,0.5063291139240507
Phoneme,dagmm,10.0,0.0010548523206751054,0.0,0.0,0.0
Phoneme,dagmm,11.0,0.05010548523206751,0.03631449766967266,0.019590114526823386,0.270042194092827
Phoneme,dagmm,12.0,0.09968354430379747,0.12747347810247034,0.07067510548523206,0.7763713080168776
Phoneme,dagmm,13.0,0.1439873417721519,0.21950666564649357,0.12749648382559775,0.9170182841068916
Phoneme,dagmm,14.0,0.017932489451476793,0.0,0.0,0.0
Phoneme,dagmm,15.0,0.012130801687763712,0.0,0.0,0.0
Phoneme,dagmm,16.0,0.007911392405063292,0.0,0.0,0.0
Phoneme,dagmm,17.0,0.12289029535864979,0.13498418836036877,0.07559774964838256,0.729957805907173
Phoneme,dagmm,18.0,0.0770042194092827,0.06995118722594515,0.038125376732971665,0.47257383966244726
Phoneme,dagmm,19.0,0.008438818565400843,0.0,0.0,0.0
Phoneme,dagmm,20.0,0.084915611814346,0.0733570502743994,0.03955696202531646,0.5485232067510548
Phoneme,dagmm,21.0,0.13185654008438819,0.14093751794892187,0.07870821161960402,0.7763713080168776
Phoneme,dagmm,22.0,0.13238396624472573,0.18140088369347263,0.10361895488477767,0.8649789029535865
Phoneme,dagmm,23.0,0.09599156118143459,0.05320490769407175,0.0290084388185654,0.37130801687763715
Phoneme,dagmm,24.0,0.010548523206751054,0.0,0.0,0.0
Phoneme,dagmm,25.0,0.01529535864978903,0.0,0.0,0.0
Phoneme,dagmm,26.0,0.0015822784810126582,0.0,0.0,0.0
Phoneme,dagmm,27.0,0.09651898734177215,0.12667110815012195,0.07026939305420318,0.7468354430379747
Phoneme,dagmm,28.0,0.09177215189873418,0.0727125997338012,0.03955696202531646,0.5063291139240507
Phoneme,dagmm,29.0,0.12025316455696203,0.12060249075572178,0.06763226225251541,0.7046413502109705
Phoneme,dagmm,30.0,0.013185654008438819,0.0,0.0,0.0
Phoneme,dagmm,31.0,0.1149789029535865,0.08837681197284586,0.04852320675105485,0.5569620253164557
Phoneme,dagmm,32.0,0.004219409282700422,0.0,0.0,0.0
Phoneme,dagmm,33.0,0.0026371308016877636,0.0,0.0,0.0
Phoneme,dagmm,34.0,0.011075949367088608,0.0,0.0,0.0
Phoneme,dagmm,35.0,0.013185654008438819,0.0,0.0,0.0
Phoneme,dagmm,36.0,0.00949367088607595,0.0,0.0,0.0
Phoneme,dagmm,37.0,0.006856540084388186,0.0,0.0,0.0
Phoneme,dagmm,38.0,0.011603375527426161,0.0,0.0,0.0
Phoneme,dagmm,39.0,0.0005274261603375527,0.0,0.0,0.0
Plane,dagmm,1.0,0.6285714285714286,0.7388055860699538,0.6956427699284843,0.8373539159253446
Plane,dagmm,2.0,0.4,0.5387893652241478,0.4605058433629863,0.7596371882086168
Plane,dagmm,3.0,0.8,0.8870921569303369,1.0,0.8
Plane,dagmm,4.0,0.17142857142857143,0.19856831621537502,0.122574568288854,0.6095238095238095
Plane,dagmm,5.0,0.11428571428571428,0.0746787603930461,0.04604918890633177,0.2895238095238095
Plane,dagmm,6.0,0.8857142857142857,0.9365454687622176,1.0,0.8857142857142857
Plane,dagmm,7.0,0.9047619047619048,0.9482840017727521,1.0,0.9047619047619048
ProximalPhalanxOutlineAgeGroup,dagmm,1.0,0.24390243902439024,0.3236843175733989,0.24546510400168936,0.8934417344173442
ProximalPhalanxOutlineAgeGroup,dagmm,2.0,0.4292682926829268,0.0,0.0,0.0
ProximalPhalanxOutlineAgeGroup,dagmm,3.0,0.4878048780487805,0.0,0.0,0.0
ProximalPhalanxOutlineCorrect,dagmm,0.0,0.3161512027491409,0.0,0.0,0.0
ProximalPhalanxOutlineCorrect,dagmm,1.0,0.6151202749140894,0.16514878782920023,0.1527637692586146,0.3020127638684339
ProximalPhalanxTW,dagmm,3.0,0.8390243902439024,0.8959432842075218,0.8478048780487806,0.9891181988742964
ProximalPhalanxTW,dagmm,4.0,0.526829268292683,0.5023790071959244,0.3888460590899615,0.7596747967479675
ProximalPhalanxTW,dagmm,5.0,0.1951219512195122,0.0,0.0,0.0
ProximalPhalanxTW,dagmm,6.0,0.04878048780487805,0.0,0.0,0.0
ProximalPhalanxTW,dagmm,7.0,0.06829268292682927,0.0,0.0,0.0
ProximalPhalanxTW,dagmm,8.0,0.35121951219512193,0.0,0.0,0.0
RefrigerationDevices,dagmm,1.0,0.3626666666666667,0.13039238619424381,0.07466666666666667,0.5973333333333334
RefrigerationDevices,dagmm,2.0,0.35733333333333334,0.11374632660081577,0.06372649572649573,0.5973333333333334
RefrigerationDevices,dagmm,3.0,0.37866666666666665,0.11829982800137598,0.06826666666666667,0.576
ScreenType,dagmm,1.0,0.38666666666666666,0.168517922256622,0.10222222222222221,0.6613333333333333
ScreenType,dagmm,2.0,0.376,0.15369500161574468,0.09394871794871794,0.5333333333333333
ScreenType,dagmm,3.0,0.39466666666666667,0.19210645160366527,0.11626666666666667,0.6542222222222223
ShapeletSim,dagmm,0.0,0.5277777777777778,0.07919581087795742,0.044444444444444446,0.4444444444444444
ShapeletSim,dagmm,1.0,0.5,0.09005083514887437,0.05111111111111111,0.4444444444444444
ShapesAll,dagmm,1.0,0.016666666666666666,0.0,0.0,0.0
ShapesAll,dagmm,2.0,0.33666666666666667,0.43560391228053136,0.3247777777777778,0.951111111111111
ShapesAll,dagmm,3.0,0.8066666666666666,0.8494538368707167,0.8233333333333334,0.97
ShapesAll,dagmm,4.0,0.185,0.2713100285561362,0.1719047619047619,0.9066666666666666
ShapesAll,dagmm,5.0,0.255,0.35983766025808406,0.2469047619047619,0.9303703703703703
ShapesAll,dagmm,6.0,0.22166666666666668,0.33380403520341595,0.22,0.9180952380952382
ShapesAll,dagmm,7.0,0.041666666666666664,0.051558724499900975,0.02766666666666667,0.4
ShapesAll,dagmm,8.0,0.8666666666666667,0.898436920118711,0.8833333333333333,0.97
ShapesAll,dagmm,9.0,0.17166666666666666,0.25679866928164147,0.15666666666666668,0.8533333333333334
ShapesAll,dagmm,10.0,0.8866666666666667,0.9131277074071992,0.9033333333333333,0.97
ShapesAll,dagmm,11.0,0.275,0.3859672217281152,0.2722222222222222,0.9409523809523809
ShapesAll,dagmm,12.0,0.96,0.9722881562881563,0.9766666666666667,0.9833333333333333
ShapesAll,dagmm,13.0,0.058333333333333334,0.0791285403050109,0.043809523809523805,0.47111111111111115
ShapesAll,dagmm,14.0,0.05333333333333334,0.07290907006077285,0.04,0.48
ShapesAll,dagmm,15.0,0.016666666666666666,0.0,0.0,0.0
ShapesAll,dagmm,16.0,0.935,0.9486171146860802,0.936111111111111,0.9733333333333334
ShapesAll,dagmm,17.0,0.24666666666666667,0.3447409317081787,0.235,0.88
ShapesAll,dagmm,18.0,0.9833333333333333,0.9900366300366301,1.0,0.9833333333333333
ShapesAll,dagmm,19.0,0.19166666666666668,0.2866076070850872,0.1838888888888889,0.8666666666666667
ShapesAll,dagmm,20.0,0.98,0.9874285714285715,0.9966666666666667,0.9833333333333333
ShapesAll,dagmm,21.0,0.115,0.1772675866731594,0.10523809523809523,0.7066666666666667
ShapesAll,dagmm,22.0,0.8333333333333334,0.8755377046641297,0.85,0.97
ShapesAll,dagmm,23.0,0.016666666666666666,0.0,0.0,0.0
ShapesAll,dagmm,24.0,0.23,0.3199523094763833,0.22333333333333333,0.88
ShapesAll,dagmm,25.0,0.06,0.08624240339410619,0.048888888888888885,0.5066666666666667
ShapesAll,dagmm,26.0,0.1,0.16773499107245235,0.0971111111111111,0.8177777777777777
ShapesAll,dagmm,27.0,0.275,0.38499630381245603,0.2744444444444445,0.9485714285714285
ShapesAll,dagmm,28.0,0.07666666666666666,0.1126602453847036,0.06357142857142857,0.5733333333333334
ShapesAll,dagmm,29.0,0.9566666666666667,0.9666878306878307,0.9733333333333334,0.9833333333333333
ShapesAll,dagmm,30.0,0.7366666666666667,0.7945784008860409,0.7461111111111111,0.9557142857142857
ShapesAll,dagmm,31.0,0.09,0.14020672596523992,0.08,0.72
ShapesAll,dagmm,32.0,0.12833333333333333,0.1920539228149943,0.115,0.8
ShapesAll,dagmm,33.0,0.9666666666666667,0.9769076389766046,0.9833333333333333,0.9833333333333333
ShapesAll,dagmm,34.0,0.13166666666666665,0.19879850547342806,0.1211111111111111,0.7822222222222222
ShapesAll,dagmm,35.0,0.2966666666666667,0.4110636765680253,0.29547619047619045,0.900952380952381
ShapesAll,dagmm,36.0,0.06833333333333333,0.09597064556816881,0.05333333333333334,0.56
ShapesAll,dagmm,37.0,0.06833333333333333,0.10503382639605552,0.058333333333333334,0.6133333333333333
ShapesAll,dagmm,38.0,0.2,0.2993080904916071,0.19555555555555554,0.9155555555555555
ShapesAll,dagmm,39.0,0.32,0.4265319957655499,0.3172222222222222,0.9142857142857143
ShapesAll,dagmm,40.0,0.42333333333333334,0.5344458029085041,0.4251111111111111,0.9533333333333334
ShapesAll,dagmm,41.0,0.06833333333333333,0.09797775484462794,0.055,0.5866666666666667
ShapesAll,dagmm,42.0,0.29833333333333334,0.3993781625090998,0.28428571428571425,0.9066666666666666
ShapesAll,dagmm,43.0,0.24166666666666667,0.33239804933055705,0.23023809523809524,0.8266666666666667
ShapesAll,dagmm,44.0,0.9083333333333333,0.9266540738854464,0.9111111111111112,0.9851851851851852
ShapesAll,dagmm,45.0,0.92,0.9419841821864812,0.9366666666666666,0.9833333333333333
ShapesAll,dagmm,46.0,0.9116666666666666,0.9354815233076104,0.9283333333333333,0.97
ShapesAll,dagmm,47.0,0.016666666666666666,0.0,0.0,0.0
ShapesAll,dagmm,48.0,0.085,0.13276642586859302,0.07444444444444444,0.7377777777777778
ShapesAll,dagmm,49.0,0.056666666666666664,0.07534915720674236,0.041666666666666664,0.4533333333333333
ShapesAll,dagmm,50.0,0.016666666666666666,0.0,0.0,0.0
ShapesAll,dagmm,51.0,0.145,0.2194811623418434,0.13380952380952382,0.8444444444444444
ShapesAll,dagmm,52.0,0.06,0.09044283912395369,0.051111111111111114,0.5666666666666667
ShapesAll,dagmm,53.0,0.23833333333333334,0.34211348269444913,0.2343333333333333,0.8815238095238095
ShapesAll,dagmm,54.0,0.24333333333333335,0.35131228573403833,0.2338888888888889,0.9244444444444444
ShapesAll,dagmm,55.0,0.11666666666666667,0.17788347279368952,0.105,0.7466666666666667
ShapesAll,dagmm,56.0,0.49666666666666665,0.5840005041926161,0.49866666666666665,0.9451851851851851
ShapesAll,dagmm,57.0,0.25166666666666665,0.3499697517480799,0.24333333333333335,0.8533333333333334
ShapesAll,dagmm,58.0,0.016666666666666666,0.0,0.0,0.0
ShapesAll,dagmm,59.0,0.41833333333333333,0.5354507001178797,0.41595238095238096,0.9203809523809525
ShapesAll,dagmm,60.0,0.865,0.8979823534213438,0.8738888888888887,0.9844444444444446
SmallKitchenAppliances,dagmm,1.0,0.37066666666666664,0.12363499598669879,0.072,0.5546666666666666
SmallKitchenAppliances,dagmm,2.0,0.376,0.12267804150900127,0.06994871794871795,0.576
SmallKitchenAppliances,dagmm,3.0,0.376,0.15050062360526759,0.08693333333333333,0.6542222222222223
SonyAIBORobotSurface1,dagmm,1.0,0.49417637271214643,0.32352013912158767,0.319192879592214,0.3858888384678735
SonyAIBORobotSurface1,dagmm,2.0,0.49417637271214643,0.4600740699750091,0.41038011720208056,0.5860610825669064
SonyAIBORobotSurface2,dagmm,1.0,0.3315844700944386,0.338545153869145,0.3354185746630658,0.4200075079403516
SonyAIBORobotSurface2,dagmm,2.0,0.47639034627492133,0.5340189358786964,0.8289245323872816,0.4352550329465335
StarLightCurves,dagmm,1.0,0.5378824672170957,0.6597486593759869,0.5740464974559196,0.8356201431723531
StarLightCurves,dagmm,2.0,0.2798688683827101,0.0,0.0,0.0
StarLightCurves,dagmm,3.0,0.5279261777561923,0.3637325981841571,0.35763957050989614,0.4347732942681953
Strawberry,dagmm,1.0,0.6486486486486487,0.43859469311449206,0.43047619047619046,0.5811044811044811
Strawberry,dagmm,2.0,0.5324324324324324,0.043105963105963103,0.03187803187803188,0.14054054054054055
SwedishLeaf,dagmm,1.0,0.6768,0.7483937409880961,0.6833383150183149,0.93024
SwedishLeaf,dagmm,2.0,0.0624,0.0,0.0,0.0
SwedishLeaf,dagmm,3.0,0.9136,0.9492863477938452,0.9773866666666666,0.9341714285714287
SwedishLeaf,dagmm,4.0,0.0624,0.0,0.0,0.0
SwedishLeaf,dagmm,5.0,0.0672,0.0,0.0,0.0
SwedishLeaf,dagmm,6.0,0.1024,0.11005301489016661,0.06277978021978024,0.5632
SwedishLeaf,dagmm,7.0,0.0752,0.0,0.0,0.0
SwedishLeaf,dagmm,8.0,0.2672,0.35463522315088875,0.242480293040293,0.8193530203130204
SwedishLeaf,dagmm,9.0,0.0672,0.0,0.0,0.0
SwedishLeaf,dagmm,10.0,0.1184,0.10926282694257927,0.06277171717171717,0.5610666666666666
SwedishLeaf,dagmm,11.0,0.064,0.0,0.0,0.0
SwedishLeaf,dagmm,12.0,0.3408,0.47824899111067926,0.3742730158730159,0.929261067821068
SwedishLeaf,dagmm,13.0,0.0672,0.0,0.0,0.0
SwedishLeaf,dagmm,14.0,0.2496,0.3337154473104506,0.2222615784215784,0.8535161904761907
SwedishLeaf,dagmm,15.0,0.064,0.0,0.0,0.0
Symbols,dagmm,1.0,0.17386934673366833,0.0,0.0,0.0
Symbols,dagmm,2.0,0.8412060301507538,0.910516761069189,0.9989949748743718,0.842211055276382
Symbols,dagmm,3.0,0.16482412060301507,0.0,0.0,0.0
Symbols,dagmm,4.0,0.17889447236180905,0.0,0.0,0.0
Symbols,dagmm,5.0,0.15979899497487438,0.0,0.0,0.0
Symbols,dagmm,6.0,0.16482412060301507,0.0,0.0,0.0
SyntheticControl,dagmm,1.0,0.16666666666666666,0.0,0.0,0.0
SyntheticControl,dagmm,2.0,0.16666666666666666,0.0,0.0,0.0
SyntheticControl,dagmm,3.0,0.16666666666666666,0.0,0.0,0.0
SyntheticControl,dagmm,4.0,0.16666666666666666,0.0,0.0,0.0
SyntheticControl,dagmm,5.0,0.16666666666666666,0.0,0.0,0.0
SyntheticControl,dagmm,6.0,0.16666666666666666,0.0,0.0,0.0
ToeSegmentation1,dagmm,0.0,0.5263157894736842,0.23197915737961503,0.16228070175438597,0.42105263157894735
ToeSegmentation1,dagmm,1.0,0.5,0.23046609427435635,0.15789473684210525,0.5213032581453634
ToeSegmentation2,dagmm,0.0,0.8153846153846154,0.0,0.0,0.0
ToeSegmentation2,dagmm,1.0,0.18461538461538463,0.0,0.0,0.0
Trace,dagmm,1.0,0.22,0.09056410256410256,0.051615051615051616,0.4
Trace,dagmm,2.0,0.68,0.7763827487965419,0.8964102564102564,0.6964102564102563
Trace,dagmm,3.0,0.7,0.7955918656056588,0.96,0.69
Trace,dagmm,4.0,0.19,0.0,0.0,0.0
TwoLeadECG,dagmm,1.0,0.5399473222124671,0.3584509530075814,0.28242084712672944,0.5653748066390737
TwoLeadECG,dagmm,2.0,0.4828797190517998,0.2948385693621451,0.23522367789268578,0.4665260405383319
TwoPatterns,dagmm,1.0,0.34825,0.28853585819065675,0.18796304806304817,0.713
TwoPatterns,dagmm,2.0,0.343,0.2971370930485885,0.19761219891219908,0.7231333333333332
TwoPatterns,dagmm,3.0,0.31925,0.26256342924361487,0.1700116883116884,0.676933333333333
TwoPatterns,dagmm,4.0,0.23975,0.0,0.0,0.0
