dataset,model,label,accuracy,f1,recall,precision
CricketZ,resoc,9.0,0.6512820512820513,0.039886039886039885,0.0315018315018315,0.10256410256410256
CricketZ,resoc,10.0,0.8897435897435897,0.08205128205128205,0.09572649572649572,0.09572649572649573
CricketZ,resoc,11.0,0.35128205128205126,0.10713389174927636,0.06614866614866616,0.3247863247863248
CricketZ,resoc,12.0,0.7538461538461538,0.0505982905982906,0.05128205128205128,0.07179487179487179
DiatomSizeReduction,resoc,1.0,0.10784313725490197,0.19170314611339323,0.10784313725490197,0.9934640522875817
DiatomSizeReduction,resoc,2.0,0.39215686274509803,0.12353195098293139,0.12598817304699658,0.13034547152194212
DiatomSizeReduction,resoc,3.0,0.5424836601307189,0.4117014125270059,0.33788303200067904,0.572922502334267
DiatomSizeReduction,resoc,4.0,0.5261437908496732,0.030791575889615105,0.040958605664488015,0.026724763979665937
DistalPhalanxOutlineAgeGroup,resoc,1.0,0.35251798561151076,0.07464573795509047,0.051159072741806554,0.15347721822541965
DistalPhalanxOutlineAgeGroup,resoc,2.0,0.45323741007194246,0.2165179908726248,0.31590727418065545,0.18793484692765267
DistalPhalanxOutlineAgeGroup,resoc,3.0,0.5179856115107914,0.0,0.0,0.0
DistalPhalanxOutlineCorrect,resoc,0.0,0.42028985507246375,0.35161851454757637,0.32378651943869347,0.41513687600644117
DistalPhalanxOutlineCorrect,resoc,1.0,0.5362318840579711,0.5509137194999527,0.4521739130434783,0.7214170692431562
DistalPhalanxTW,resoc,3.0,0.5467625899280576,0.061664953751284696,0.04220623501199041,0.11510791366906475
DistalPhalanxTW,resoc,4.0,0.5323741007194245,0.08441247002398082,0.09592326139088728,0.07673860911270983
DistalPhalanxTW,resoc,5.0,0.33093525179856115,0.21604869950193695,0.21919056163660483,0.34642000685166147
DistalPhalanxTW,resoc,6.0,0.762589928057554,0.07673860911270983,0.11510791366906475,0.05755395683453238
DistalPhalanxTW,resoc,7.0,0.6690647482014388,0.16786570743405274,0.19424460431654678,0.15467625899280577
DistalPhalanxTW,resoc,8.0,0.26618705035971224,0.35888864665843084,0.2819037078029884,0.5042822884549503
Earthquakes,resoc,0.0,0.2949640287769784,0.20336119768153088,0.6014045906132237,0.13353313353313354
Earthquakes,resoc,1.0,0.5323741007194245,0.02877697841726619,0.02877697841726619,0.02877697841726619
ECG200,resoc,-1.0,0.69,0.2854212454212455,0.6933333333333332,0.19733333333333333
ECG200,resoc,1.0,0.28,0.21390476190476193,0.3746666666666667,0.15975757575757574
ECG5000,resoc,1.0,0.1431111111111111,0.2164675476786033,0.5724444444444444,0.13777777777777778
ECG5000,resoc,2.0,0.42933333333333334,0.1324665142591862,0.2856486131152797,0.0969372010705344
ECG5000,resoc,3.0,0.9231111111111111,0.014772486772486774,0.018074074074074072,0.016507936507936506
ECG5000,resoc,4.0,0.7497777777777778,0.06097355484022151,0.05543434343434343,0.08885546058879391
ECG5000,resoc,5.0,0.7095555555555556,0.00794920634920635,0.004725220458553792,0.028444444444444446
ECGFiveDays,resoc,1.0,0.44947735191637633,0.141309509950625,0.31250483933410755,0.09933769933769931
ECGFiveDays,resoc,2.0,0.521486643437863,0.11394732509715091,0.4119241192411924,0.0679259829085613
ElectricDevices,resoc,1.0,0.8306315652963299,0.02888621368626412,0.07469848268707042,0.019060643674831197
ElectricDevices,resoc,2.0,0.7497082090520036,0.009619283330031335,0.02904940993386072,0.006198936584100635
ElectricDevices,resoc,3.0,0.3188950849435871,0.013473192259468648,0.038337316511353595,0.009699477887780314
ElectricDevices,resoc,4.0,0.5406562054208274,0.11704907936972674,0.15145392079641853,0.10058047832655537
ElectricDevices,resoc,5.0,0.24030605628323173,0.23813903732077304,0.24216743788783732,0.24871704614928578
ElectricDevices,resoc,6.0,0.3720658799118143,0.022870086144213705,0.07037902226593706,0.016064613782160144
ElectricDevices,resoc,7.0,0.8665542731163274,0.0007052144335017541,0.0041499157048372455,0.00038905459732849174
FaceAll,resoc,1.0,0.6384615384615384,0.0043422164879654765,0.011045364891518738,0.0029585798816568047
FaceAll,resoc,2.0,0.9165680473372781,0.0042077580539119,0.01893491124260355,0.002366863905325444
FaceAll,resoc,3.0,0.6319526627218935,0.015578963652314448,0.06627218934911243,0.00904480135249366
FaceAll,resoc,4.0,0.29053254437869824,0.009320900580724347,0.038730500268961805,0.00631163708086785
FaceAll,resoc,5.0,0.19112426035502958,0.04480918318904589,0.07692307692307693,0.03451676528599605
FaceAll,resoc,6.0,0.29053254437869824,0.028233365427935565,0.08655959425190193,0.018020441097364174
FaceAll,resoc,7.0,0.7230769230769231,0.03742426581222568,0.06153846153846154,0.027810650887573965
FaceAll,resoc,8.0,0.8124260355029586,0.002227636616776888,0.01893491124260355,0.001183431952662722
FaceAll,resoc,9.0,0.7899408284023669,0.016078064984947574,0.0378698224852071,0.010650887573964497
FaceAll,resoc,10.0,0.7094674556213018,0.0,0.0,0.0
FaceAll,resoc,11.0,0.5023668639053255,0.0,0.0,0.0
FaceAll,resoc,12.0,0.691715976331361,0.011817764235006436,0.028402366863905324,0.008875739644970414
FaceAll,resoc,13.0,0.772189349112426,0.06089997017029333,0.16094674556213018,0.03964497041420118
FaceAll,resoc,14.0,0.6562130177514793,0.002989722827779508,0.009467455621301775,0.0017751479289940828
FaceFour,resoc,1.0,0.5795454545454546,0.0,0.0,0.0
FaceFour,resoc,2.0,0.4659090909090909,0.0,0.0,0.0
FaceFour,resoc,3.0,0.7613636363636364,0.26666666666666666,0.5454545454545454,0.18181818181818182
FaceFour,resoc,4.0,0.7613636363636364,0.11313131313131314,0.2727272727272727,0.07142857142857142
FacesUCR,resoc,1.0,0.6995121951219512,0.021147502903600467,0.016650406504065036,0.04552845528455285
FacesUCR,resoc,2.0,0.8307317073170731,0.0,0.0,0.0
FacesUCR,resoc,3.0,0.8960975609756098,0.05426248548199768,0.0702439024390244,0.049691056910569104
FacesUCR,resoc,4.0,0.9273170731707318,0.0,0.0,0.0
FacesUCR,resoc,5.0,0.8824390243902439,0.015609756097560976,0.015609756097560976,0.015609756097560976
FacesUCR,resoc,6.0,0.9131707317073171,0.012227642276422764,0.023414634146341463,0.008455284552845528
FacesUCR,resoc,7.0,0.8473170731707317,0.0,0.0,0.0
FacesUCR,resoc,8.0,0.34243902439024393,0.056237962579426,0.03599271189515092,0.16546341463414635
FacesUCR,resoc,9.0,0.7351219512195122,0.07903790518424664,0.06174216027874565,0.13951219512195123
FacesUCR,resoc,10.0,0.7648780487804878,0.010555168408826946,0.007414634146341462,0.023414634146341463
FacesUCR,resoc,11.0,0.9721951219512195,0.0,0.0,0.0
FacesUCR,resoc,12.0,0.9497560975609756,0.007804878048780488,0.007804878048780488,0.007804878048780488
FacesUCR,resoc,13.0,0.4609756097560976,0.21466108066968875,0.14335920989579526,0.5249709639953543
FacesUCR,resoc,14.0,0.8580487804878049,0.032260162601626015,0.026016260162601626,0.04682926829268293
FiftyWords,resoc,1.0,0.5384615384615384,0.061929181929181926,0.04865991151705438,0.14065934065934066
FiftyWords,resoc,2.0,0.8417582417582418,0.10197802197802197,0.1172161172161172,0.10842490842490841
FiftyWords,resoc,3.0,0.17582417582417584,0.04888672198303743,0.02703699231171759,0.293040293040293
FiftyWords,resoc,4.0,0.4043956043956044,0.07415217261371108,0.04518782804497091,0.2725274725274725
FiftyWords,resoc,5.0,0.545054945054945,0.028885400313971746,0.021684981684981685,0.046886446886446886
FiftyWords,resoc,6.0,0.8241758241758241,0.04884004884004884,0.034327577184720036,0.08791208791208792
FiftyWords,resoc,7.0,0.3098901098901099,0.010549450549450551,0.006612191227575843,0.0293040293040293
FiftyWords,resoc,8.0,0.4197802197802198,0.015457070402125347,0.009057609057609058,0.05274725274725275
FiftyWords,resoc,9.0,0.7406593406593407,0.041695447409733126,0.026373626373626374,0.1054945054945055
FiftyWords,resoc,10.0,0.4879120879120879,0.008791208791208791,0.005023547880690738,0.035164835164835165
FiftyWords,resoc,11.0,0.5626373626373626,0.02816231387659959,0.017973137973137973,0.07032967032967033
FiftyWords,resoc,12.0,0.9714285714285714,0.035164835164835165,0.035164835164835165,0.035164835164835165
FiftyWords,resoc,13.0,0.6923076923076923,0.0,0.0,0.0
