train_loss,epoch,step,accuracy_score,f1,recall,precision
27.32304573059082,0,0,,,,
23.50287628173828,1,1,,,,
20.147449493408203,2,2,,,,
17.193016052246094,3,3,,,,
14.61445426940918,4,4,,,,
12.381620407104492,5,5,,,,
10.458179473876953,6,6,,,,
8.810931205749512,7,7,,,,
7.404177665710449,8,8,,,,
6.206421852111816,9,9,,,,
5.187191486358643,10,10,,,,
0.546815853086378,11,11,,,,
0.4590363561917582,12,12,,,,
0.39364751966886186,13,13,,,,
0.346256065099451,14,14,,,,
0.31176215378525296,15,15,,,,
0.2874833756727641,16,16,,,,
0.2712542896388465,17,17,,,,
0.2612671592657313,18,18,,,,
0.2585335348290391,19,19,,,,
0.2583184917800806,20,20,,,,
0.25778745645224266,21,21,,,,
0.25751630924668933,22,22,,,,
0.2573117619858591,23,23,,,,
0.2568645216637266,24,24,,,,
0.2559792373593281,25,25,,,,
0.25444980254469574,26,26,,,,
0.2521950854592718,27,27,,,,
0.24928208339077074,28,28,,,,
0.24570488334250187,29,29,,,,
0.2420694210222482,30,30,,,,
0.2378356136420406,31,31,,,,
0.23468957765839507,32,32,,,,
0.23151346284677873,33,33,,,,
0.227889116397928,34,34,,,,
0.2250386116595408,35,35,,,,
0.22220577015670276,36,36,,,,
0.21869830296811088,37,37,,,,
0.2156710021798745,38,38,,,,
0.2132359065775276,39,39,,,,
0.21077991029180565,40,40,,,,
0.207533848046208,41,41,,,,
0.20468068718207094,42,42,,,,
0.2021789381959708,43,43,,,,
0.200028305652059,44,44,,,,
0.19801290414923617,45,45,,,,
0.19505438836990835,46,46,,,,
0.19241783333614482,47,47,,,,
0.1900653474805728,48,48,,,,
0.1880133919777178,49,49,,,,
0.18670292904369049,50,50,,,,
0.18553750114232573,51,51,,,,
0.18408624416845795,52,52,,,,
0.18267122780328185,53,53,,,,
0.18043855920939508,54,54,,,,
0.17844970563274742,55,55,,,,
0.17667530455192038,56,56,,,,
0.1749620772200311,57,57,,,,
0.17333901498411652,58,58,,,,
0.1718845922487168,59,59,,,,
0.17057375066584118,60,60,,,,
0.1695883663385289,61,61,,,,
0.16833961784829074,62,62,,,,
0.16649157718040614,63,63,,,,
0.16483249128682986,64,64,,,,
0.16334165271052273,65,65,,,,
0.16200109008486982,66,66,,,,
0.1607950526062632,67,67,,,,
0.15970924723786056,68,68,,,,
0.15873131999223236,69,69,,,,
0.1578498799081798,70,70,,,,
0.15705512614178901,71,71,,,,
0.1563382656010505,72,72,,,,
0.15566789297461414,73,73,,,,
0.155035110290204,74,74,,,,
0.1544639833159653,75,75,,,,
0.15402091875608281,76,76,,,,
0.15348160736261948,77,77,,,,
0.1517961181060915,78,78,,,,
0.15053529625840892,79,79,,,,
0.14872322617371514,80,80,,,,
0.1468414314366909,81,81,,,,
0.14485150036514116,82,82,,,,
0.1421490613348419,83,83,,,,
0.13986456062245922,84,84,,,,
0.13789351558886695,85,85,,,,
0.13613053528167998,86,86,,,,
0.13455242271116138,87,87,,,,
0.13313820282586056,88,88,,,,
0.1318699748346353,89,89,,,,
0.1307343696506337,90,90,,,,
0.12971419025747366,91,91,,,,
0.1287973880345641,92,92,,,,
0.12797295424454805,93,93,,,,
0.12723130341755234,94,94,,,,
0.12656368629599457,95,95,,,,
0.12594151447078855,96,96,,,,
0.12533840654767361,97,97,,,,
0.12485591047411902,98,98,,,,
0.12430442197413788,99,99,,,,
0.12280637740633724,100,100,,,,
0.12184861323629861,101,101,,,,
0.12027077519228567,102,102,,,,
0.11841006776155624,103,103,,,,
0.11601653875903196,104,104,,,,
0.11402993205047697,105,105,,,,
0.11229506670384579,106,106,,,,
0.11074605352674152,107,107,,,,
0.10936122725327693,108,108,,,,
0.10812222138277185,109,109,,,,
0.10701252499105471,110,110,,,,
0.10594158524085717,111,111,,,,
0.10490599505042668,112,112,,,,
0.10400332243782613,113,113,,,,
0.10313951548405968,114,114,,,,
0.10185048743166601,115,115,,,,
0.10040082418651937,116,116,,,,
0.09889346089899062,117,117,,,,
0.09727527731550722,118,118,,,,
0.09574053446101691,119,119,,,,
0.09401147952254692,120,120,,,,
0.09248041758592795,121,121,,,,
0.09111857719846772,122,122,,,,
0.08961049709656838,123,123,,,,
0.08830568899197574,124,124,,,,
0.08700195957357071,125,125,,,,
0.08566074926372697,126,126,,,,
0.08443310184468888,127,127,,,,
0.08302764736028223,128,128,,,,
0.08190147739858333,129,129,,,,
0.0809215180421438,130,130,,,,
0.07955808418247902,131,131,,,,
0.07834280685551992,132,132,,,,
0.07725850245624441,133,133,,,,
0.07635382200544287,134,134,,,,
0.07554754483122113,135,135,,,,
0.07482658819393251,136,136,,,,
0.07418038032656342,137,137,,,,
0.07350195944811733,138,138,,,,
0.07289319206874097,139,139,,,,
0.07234637471578154,140,140,,,,
0.07193854025865236,141,141,,,,
0.07141357939858395,142,142,,,,
0.07090541371507873,143,143,,,,
0.07041192388516947,144,144,,,,
0.06991446106883871,145,145,,,,
0.06887315596231591,146,146,,,,
0.06791333269051747,147,147,,,,
0.06701815144977422,148,148,,,,
0.06622194707091045,149,149,,,,
0.06551289424884746,150,150,,,,
0.06526139504012975,151,151,,,,
0.06516136940919992,152,152,,,,
0.06500970190970495,153,153,,,,
0.06482688565394457,154,154,,,,
0.06462814292090627,155,155,,,,
0.06450530996167472,156,156,,,,
0.06433536770165492,157,157,,,,
0.06412579108297223,158,158,,,,
0.06386822168101973,159,159,,,,
0.06356798325996525,160,160,,,,
0.0632767462400858,161,161,,,,
0.06310211798903427,162,162,,,,
0.06285120274174578,163,163,,,,
0.06269229563028578,164,164,,,,
0.06251959678135904,165,165,,,,
0.062356737490476,166,166,,,,
0.062158529251544796,167,167,,,,
0.06198029674797412,168,168,,,,
0.06179316607030473,169,169,,,,
0.061645655672499654,170,170,,,,
0.061470700238755074,171,171,,,,
0.06128391458340676,172,172,,,,
0.06111563039731614,173,173,,,,
0.060964125647973336,174,174,,,,
0.06082748347456008,175,175,,,,
0.060704522192450705,176,176,,,,
0.0605934503216674,177,177,,,,
0.060501797445186294,178,178,,,,
0.06043684163819131,179,179,,,,
0.06037805578131775,180,180,,,,
0.06030669998716931,181,181,,,,
0.06022566793231622,182,182,,,,
0.06016381815602487,183,183,,,,
0.060099957843965233,184,184,,,,
0.05998164523655207,185,185,,,,
0.05988534185743867,186,186,,,,
0.05978531265947428,187,187,,,,
0.05964297426158503,188,188,,,,
0.059448966023865214,189,189,,,,
0.059316191480356786,190,190,,,,
0.05919023492927814,191,191,,,,
0.059078430316981775,192,192,,,,
0.0589542266087415,193,193,,,,
0.058804955495567454,194,194,,,,
0.05867080388048236,195,195,,,,
0.05855005043232812,196,196,,,,
0.05844455776020333,197,197,,,,
0.05834380162601761,198,198,,,,
0.058182535215887614,199,199,,,,
0.058037577963843894,200,200,,,,
0.05790133292238835,201,201,,,,
0.05772967037030185,202,202,,,,
0.057592152767441014,203,203,,,,
0.057520584223794954,204,204,,,,
0.05744914464153084,205,205,,,,
0.057323986034390595,206,206,,,,
0.05717683255962825,207,207,,,,
0.057093078680204634,208,208,,,,
0.05696603252551601,209,209,,,,
0.05684076931943807,210,210,,,,
0.0567208311378673,211,211,,,,
0.05656146647061186,212,212,,,,
0.056417944962928686,213,213,,,,
0.056288855126411054,214,214,,,,
0.05618560691994361,215,215,,,,
0.05606423197369296,216,216,,,,
0.05596632313228511,217,217,,,,
0.05586568827437689,218,218,,,,
0.055802232332126216,219,219,,,,
0.055706670480218184,220,220,,,,
0.055607448068280343,221,221,,,,
0.05548692139515228,222,222,,,,
0.05538577931150939,223,223,,,,
0.05530761780860317,224,224,,,,
0.055234340043365374,225,225,,,,
0.0551464674854362,226,226,,,,
0.0550882981796086,227,227,,,,
0.05499583401287684,228,228,,,,
0.0549465348794282,229,229,,,,
0.05488379806353195,230,230,,,,
0.0547832778743771,231,231,,,,
