train_loss,epoch,step
191.22711181640625,0,0
186.94232177734375,1,1
182.68125915527344,2,2
178.87538146972656,3,3
175.21653747558594,4,4
171.9134063720703,5,5
169.1123046875,6,6
166.67013549804688,7,7
164.44290161132812,8,8
162.3855743408203,9,9
160.53944396972656,10,10
158.6709747314453,11,11
156.8905487060547,12,12
155.19007873535156,13,13
153.6587677001953,14,14
152.0157928466797,15,15
150.47900390625,16,16
149.15916442871094,17,17
147.9393768310547,18,18
146.76126098632812,19,19
145.575439453125,20,20
144.32847595214844,21,21
143.07167053222656,22,22
141.8411407470703,23,23
140.60763549804688,24,24
139.35626220703125,25,25
138.0927734375,26,26
136.7806396484375,27,27
135.45826721191406,28,28
134.19415283203125,29,29
132.99952697753906,30,30
131.8184814453125,31,31
130.660888671875,32,32
129.52601623535156,33,33
128.39541625976562,34,34
127.25559997558594,35,35
126.09867858886719,36,36
124.91651153564453,37,37
123.72566223144531,38,38
122.51825714111328,39,39
121.30780792236328,40,40
120.12220764160156,41,41
118.99565887451172,42,42
117.93174743652344,43,43
116.89637756347656,44,44
115.86907196044922,45,45
114.85545349121094,46,46
113.85301208496094,47,47
112.84512329101562,48,48
111.81522369384766,49,49
110.77964782714844,50,50
109.77446746826172,51,51
108.81977844238281,52,52
107.84225463867188,53,53
106.83710479736328,54,54
105.82793426513672,55,55
104.82453918457031,56,56
103.84483337402344,57,57
102.89767456054688,58,58
101.97232055664062,59,59
101.05615234375,60,60
100.14463806152344,61,61
99.24872589111328,62,62
98.36277770996094,63,63
97.48540496826172,64,64
96.61314392089844,65,65
95.74107360839844,66,66
94.86615753173828,67,67
93.99534606933594,68,68
93.13905334472656,69,69
92.29430389404297,70,70
91.45499420166016,71,71
90.61835479736328,72,72
89.78447723388672,73,73
88.9471435546875,74,74
88.10792541503906,75,75
87.27484893798828,76,76
86.450439453125,77,77
85.63155364990234,78,78
84.82041931152344,79,79
84.02546691894531,80,80
83.24602508544922,81,81
82.47814178466797,82,82
81.72286224365234,83,83
80.97520446777344,84,84
80.21817779541016,85,85
79.4571533203125,86,86
78.6994400024414,87,87
77.961181640625,88,88
77.23811340332031,89,89
76.53087615966797,90,90
75.8337173461914,91,91
75.14680480957031,92,92
74.46377563476562,93,93
73.78523254394531,94,94
73.11604309082031,95,95
72.45548248291016,96,96
71.80469512939453,97,97
71.15708923339844,98,98
70.51276397705078,99,99
69.8773422241211,100,100
69.24962615966797,101,101
68.6304702758789,102,102
68.02093505859375,103,103
67.42460632324219,104,104
66.83953857421875,105,105
66.2597427368164,106,106
65.68737030029297,107,107
65.12337493896484,108,108
64.57013702392578,109,109
64.02326965332031,110,110
63.47997283935547,111,111
62.940853118896484,112,112
62.40927505493164,113,113
61.88679504394531,114,114
61.37105941772461,115,115
60.860633850097656,116,116
60.359500885009766,117,117
59.863224029541016,118,118
59.36555480957031,119,119
58.87096405029297,120,120
58.38526153564453,121,121
57.908729553222656,122,122
57.43991470336914,123,123
56.97530746459961,124,124
56.512874603271484,125,125
56.049625396728516,126,126
55.58698272705078,127,127
55.12881088256836,128,128
54.677616119384766,129,129
54.23348617553711,130,130
53.79429626464844,131,131
53.35744857788086,132,132
52.92477035522461,133,133
52.49765396118164,134,134
52.070491790771484,135,135
51.64956283569336,136,136
51.232120513916016,137,137
50.81660461425781,138,138
50.4053955078125,139,139
50.00115203857422,140,140
49.60137176513672,141,141
49.20615005493164,142,142
48.81653594970703,143,143
48.42979431152344,144,144
48.04536437988281,145,145
47.662837982177734,146,146
47.28168487548828,147,147
46.9017333984375,148,148
46.52368927001953,149,149
46.14862823486328,150,150
45.77637481689453,151,151
45.40613555908203,152,152
45.03415298461914,153,153
44.660579681396484,154,154
44.28692626953125,155,155
43.91582489013672,156,156
43.54685974121094,157,157
43.177406311035156,158,158
42.80574035644531,159,159
42.43239974975586,160,160
42.05208969116211,161,161
41.66529083251953,162,162
41.27330780029297,163,163
40.87465286254883,164,164
40.479347229003906,165,165
40.08989715576172,166,166
39.704586029052734,167,167
39.321319580078125,168,168
38.93661117553711,169,169
38.55107116699219,170,170
38.16836929321289,171,171
37.78889083862305,172,172
37.41450500488281,173,173
37.04644775390625,174,174
36.68092727661133,175,175
36.31361770629883,176,176
35.94453430175781,177,177
35.57500076293945,178,178
35.20442199707031,179,179
34.83311080932617,180,180
34.46684646606445,181,181
34.103275299072266,182,182
33.741485595703125,183,183
33.3824348449707,184,184
33.02508544921875,185,185
32.6692008972168,186,186
32.31410217285156,187,187
31.96059799194336,188,188
31.611530303955078,189,189
31.264493942260742,190,190
30.919620513916016,191,191
30.579313278198242,192,192
30.244352340698242,193,193
29.911876678466797,194,194
29.58244514465332,195,195
29.25504493713379,196,196
28.929744720458984,197,197
28.60761833190918,198,198
28.288877487182617,199,199
27.973966598510742,200,200
27.663326263427734,201,201
27.355220794677734,202,202
27.049457550048828,203,203
26.747358322143555,204,204
26.44947624206543,205,205
26.156217575073242,206,206
25.865480422973633,207,207
25.578306198120117,208,208
25.29386329650879,209,209
25.01230239868164,210,210
24.733781814575195,211,211
24.458330154418945,212,212
24.18507194519043,213,213
23.91431999206543,214,214
23.645795822143555,215,215
23.37387466430664,216,216
23.09678077697754,217,217
22.819061279296875,218,218
22.5445556640625,219,219
22.274356842041016,220,220
22.007678985595703,221,221
21.74299430847168,222,222
21.47905158996582,223,223
21.217655181884766,224,224
20.959896087646484,225,225
20.705427169799805,226,226
20.453792572021484,227,227
20.204893112182617,228,228
19.95840835571289,229,229
19.71259880065918,230,230
19.468027114868164,231,231
19.226184844970703,232,232
18.987747192382812,233,233
18.752460479736328,234,234
18.5197696685791,235,235
18.289325714111328,236,236
18.063047409057617,237,237
17.840682983398438,238,238
17.61952781677246,239,239
17.400896072387695,240,240
17.184831619262695,241,241
16.97199058532715,242,242
16.76249885559082,243,243
16.556320190429688,244,244
16.35333251953125,245,245
16.152660369873047,246,246
15.955244064331055,247,247
15.760332107543945,248,248
15.567453384399414,249,249
15.376641273498535,250,250
15.357675552368164,251,251
15.338715553283691,252,252
15.319742202758789,253,253
15.300725936889648,254,254
15.28170394897461,255,255
15.262674331665039,256,256
15.243688583374023,257,257
15.224706649780273,258,258
15.205672264099121,259,259
15.18654727935791,260,260
15.167359352111816,261,261
15.148029327392578,262,262
15.128568649291992,263,263
15.109070777893066,264,264
15.08956241607666,265,265
15.069830894470215,266,266
15.049691200256348,267,267
15.028902053833008,268,268
15.007822036743164,269,269
14.986383438110352,270,270
14.964740753173828,271,271
14.943010330200195,272,272
14.921217918395996,273,273
14.89951229095459,274,274
14.87791633605957,275,275
14.856607437133789,276,276
14.835451126098633,277,277
14.814325332641602,278,278
14.793272018432617,279,279
14.77224063873291,280,280
14.751199722290039,281,281
14.73012638092041,282,282
14.709076881408691,283,283
14.688055992126465,284,284
14.667085647583008,285,285
14.64616584777832,286,286
14.625284194946289,287,287
14.60438346862793,288,288
14.583520889282227,289,289
14.562727928161621,290,290
14.541980743408203,291,291
14.521294593811035,292,292
14.500645637512207,293,293
14.480032920837402,294,294
14.459474563598633,295,295
14.438996315002441,296,296
14.418603897094727,297,297
14.398242950439453,298,298
14.377918243408203,299,299
14.357622146606445,300,300
14.337357521057129,301,301
14.317130088806152,302,302
14.296975135803223,303,303
14.276872634887695,304,304
14.256804466247559,305,305
14.236777305603027,306,306
14.216768264770508,307,307
14.196755409240723,308,308
14.176790237426758,309,309
14.156856536865234,310,310
14.136951446533203,311,311
14.117033958435059,312,312
14.097070693969727,313,313
14.077109336853027,314,314
14.057069778442383,315,315
14.036965370178223,316,316
14.016719818115234,317,317
13.996420860290527,318,318
13.976072311401367,319,319
13.95561408996582,320,320
13.934864044189453,321,321
13.913972854614258,322,322
13.893027305603027,323,323
13.872086524963379,324,324
13.851041793823242,325,325
13.830010414123535,326,326
13.80910587310791,327,327
13.788312911987305,328,328
13.767569541931152,329,329
13.746922492980957,330,330
13.726388931274414,331,331
13.705957412719727,332,332
13.685651779174805,333,333
13.665393829345703,334,334
13.645191192626953,335,335
13.62496566772461,336,336
13.60470199584961,337,337
13.584479331970215,338,338
13.564218521118164,339,339
13.543819427490234,340,340
13.52316951751709,341,341
13.50228214263916,342,342
13.48117733001709,343,343
13.460004806518555,344,344
13.438834190368652,345,345
13.417524337768555,346,346
13.396241188049316,347,347
13.374953269958496,348,348
13.353703498840332,349,349
