train_loss,epoch,step
198.90296936035156,0,0
194.64768981933594,1,1
190.95162963867188,2,2
187.58181762695312,3,3
184.39686584472656,4,4
181.28526306152344,5,5
178.45635986328125,6,6
175.96749877929688,7,7
173.85813903808594,8,8
172.00657653808594,9,9
170.40338134765625,10,10
168.84255981445312,11,11
167.32020568847656,12,12
165.88650512695312,13,13
164.44021606445312,14,14
162.9999237060547,15,15
161.67062377929688,16,16
160.31793212890625,17,17
158.94081115722656,18,18
157.57272338867188,19,19
156.36964416503906,20,20
155.29299926757812,21,21
154.213134765625,22,22
153.07177734375,23,23
151.95001220703125,24,24
150.80995178222656,25,25
149.6540069580078,26,26
148.43780517578125,27,27
147.2227325439453,28,28
146.08045959472656,29,29
145.00515747070312,30,30
143.9782257080078,31,31
142.9869384765625,32,32
142.02432250976562,33,33
141.08982849121094,34,34
140.1669921875,35,35
139.2347869873047,36,36
138.2895050048828,37,37
137.34471130371094,38,38
136.4187774658203,39,39
135.5206756591797,40,40
134.65777587890625,41,41
133.8175048828125,42,42
132.98191833496094,43,43
132.13473510742188,44,44
131.2841796875,45,45
130.42933654785156,46,46
129.5596923828125,47,47
128.69688415527344,48,48
127.85389709472656,49,49
127.02171325683594,50,50
126.19086456298828,51,51
125.35900115966797,52,52
124.52375793457031,53,53
123.68461608886719,54,54
122.85366821289062,55,55
122.04238891601562,56,56
121.26410675048828,57,57
120.49858856201172,58,58
119.74250030517578,59,59
118.97709655761719,60,60
118.20860290527344,61,61
117.44197082519531,62,62
116.68040466308594,63,63
115.93191528320312,64,64
115.19843292236328,65,65
114.47551727294922,66,66
113.74759674072266,67,67
113.01631164550781,68,68
112.28215789794922,69,69
111.54710388183594,70,70
110.81302642822266,71,71
110.07975006103516,72,72
109.34563446044922,73,73
108.60511779785156,74,74
107.86270904541016,75,75
107.12086486816406,76,76
106.37849426269531,77,77
105.63648986816406,78,78
104.89751434326172,79,79
104.16587829589844,80,80
103.44105529785156,81,81
102.71754455566406,82,82
101.99317932128906,83,83
101.26646423339844,84,84
100.5390625,85,85
99.81127166748047,86,86
99.0885009765625,87,87
98.37026977539062,88,88
97.65420532226562,89,89
96.93968200683594,90,90
96.22775268554688,91,91
95.52092742919922,92,92
94.81423950195312,93,93
94.10768127441406,94,94
93.39854431152344,95,95
92.69013214111328,96,96
91.97862243652344,97,97
91.25524139404297,98,98
90.52732849121094,99,99
89.80366516113281,100,100
89.08361053466797,101,101
88.36244201660156,102,102
87.64183044433594,103,103
86.91716766357422,104,104
86.18462371826172,105,105
85.45254516601562,106,106
84.72926330566406,107,107
84.01508331298828,108,108
83.30654907226562,109,109
82.59944152832031,110,110
81.90056610107422,111,111
81.20918273925781,112,112
80.52415466308594,113,113
79.84564971923828,114,114
79.17515563964844,115,115
78.5099868774414,116,116
77.84819030761719,117,117
77.19085693359375,118,118
76.53419494628906,119,119
75.87605285644531,120,120
75.21793365478516,121,121
74.55970764160156,122,122
73.90270233154297,123,123
