train_loss,epoch,step
204.34768676757812,0,0
199.16372680664062,1,1
193.68031311035156,2,2
188.11563110351562,3,3
183.24465942382812,4,4
179.45773315429688,5,5
176.36691284179688,6,6
174.04624938964844,7,7
172.32937622070312,8,8
170.8597869873047,9,9
169.2763671875,10,10
167.59201049804688,11,11
165.93545532226562,12,12
164.447509765625,13,13
163.13232421875,14,14
161.94699096679688,15,15
160.76095581054688,16,16
159.42735290527344,17,17
158.0489959716797,18,18
156.7675018310547,19,19
155.60984802246094,20,20
154.5487518310547,21,21
153.4698028564453,22,22
152.3880615234375,23,23
151.28463745117188,24,24
150.17942810058594,25,25
149.1124267578125,26,26
148.04574584960938,27,27
146.92100524902344,28,28
145.7936553955078,29,29
144.6627197265625,30,30
143.53482055664062,31,31
142.44252014160156,32,32
141.36399841308594,33,33
140.28675842285156,34,34
139.19166564941406,35,35
138.07528686523438,36,36
136.97329711914062,37,37
135.89666748046875,38,38
134.84446716308594,39,39
133.791259765625,40,40
132.73056030273438,41,41
131.629638671875,42,42
130.51881408691406,43,43
129.43377685546875,44,44
128.35906982421875,45,45
127.28146362304688,46,46
126.22520446777344,47,47
125.17094421386719,48,48
124.12311553955078,49,49
123.09551239013672,50,50
122.08238983154297,51,51
121.06499481201172,52,52
120.03960418701172,53,53
119.02128601074219,54,54
118.01042938232422,55,55
117.00938415527344,56,56
116.00708770751953,57,57
115.00491333007812,58,58
113.99982452392578,59,59
112.99253845214844,60,60
111.99732971191406,61,61
111.02931213378906,62,62
110.08499908447266,63,63
109.16432189941406,64,64
108.23146057128906,65,65
107.28047180175781,66,66
106.33430480957031,67,67
105.41289520263672,68,68
104.51863098144531,69,69
103.63921356201172,70,70
102.76060485839844,71,71
101.88233947753906,72,72
100.99757385253906,73,73
100.10755920410156,74,74
99.23119354248047,75,75
98.37535858154297,76,76
97.52851104736328,77,77
96.68667602539062,78,78
95.84369659423828,79,79
95.00308227539062,80,80
94.17520141601562,81,81
93.36036682128906,82,82
92.55491638183594,83,83
91.74935913085938,84,84
90.94187927246094,85,85
90.14020538330078,86,86
89.34504699707031,87,87
88.54043579101562,88,88
87.72610473632812,89,89
86.91651916503906,90,90
86.10951232910156,91,91
85.30323791503906,92,92
84.5059814453125,93,93
83.71965789794922,94,94
82.93511199951172,95,95
82.15150451660156,96,96
81.37156677246094,97,97
80.59882354736328,98,98
79.8262939453125,99,99
79.05089569091797,100,100
78.2783432006836,101,101
77.51152801513672,102,102
76.75420379638672,103,103
76.0039291381836,104,104
75.25838470458984,105,105
74.51311492919922,106,106
73.76192474365234,107,107
73.00740814208984,108,108
72.25955200195312,109,109
71.51811981201172,110,110
70.7799072265625,111,111
70.04850006103516,112,112
69.32289123535156,113,113
68.59944915771484,114,114
67.88274383544922,115,115
67.17627716064453,116,116
66.47626495361328,117,117
65.78044891357422,118,118
65.095458984375,119,119
64.42644500732422,120,120
63.76968002319336,121,121
63.118675231933594,122,122
62.473079681396484,123,123
61.83793640136719,124,124
61.21526336669922,125,125
60.59860610961914,126,126
59.98078918457031,127,127
59.36359405517578,128,128
58.75672149658203,129,129
58.15687942504883,130,130
57.559059143066406,131,131
56.96898651123047,132,132
56.390113830566406,133,133
55.813114166259766,134,134
55.23556137084961,135,135
54.65874481201172,136,136
54.08290100097656,137,137
53.51074981689453,138,138
52.94268035888672,139,139
52.37763977050781,140,140
51.81869888305664,141,141
51.27072525024414,142,142
50.73222351074219,143,143
50.20087432861328,144,144
49.67331314086914,145,145
49.14216613769531,146,146
48.60969543457031,147,147
48.08567810058594,148,148
47.568641662597656,149,149
47.054115295410156,150,150
46.543739318847656,151,151
46.03681945800781,152,152
45.53743362426758,153,153
45.04439926147461,154,154
44.55862808227539,155,155
44.07937240600586,156,156
43.61026382446289,157,157
43.14916229248047,158,158
42.69685363769531,159,159
42.255775451660156,160,160
41.82349395751953,161,161
41.39403533935547,162,162
40.97042465209961,163,163
40.553707122802734,164,164
40.137489318847656,165,165
39.72090148925781,166,166
39.30363845825195,167,167
38.8876838684082,168,168
38.47024917602539,169,169
38.05256652832031,170,170
37.639312744140625,171,171
37.230751037597656,172,172
36.82953643798828,173,173
36.4315299987793,174,174
36.03865432739258,175,175
35.65156555175781,176,176
35.27062225341797,177,177
34.892738342285156,178,178
34.51787567138672,179,179
34.151092529296875,180,180
33.788108825683594,181,181
33.428627014160156,182,182
33.071868896484375,183,183
32.71251678466797,184,184
32.35771560668945,185,185
32.00564956665039,186,186
31.657865524291992,187,187
31.31859588623047,188,188
30.982770919799805,189,189
30.64895248413086,190,190
30.31477165222168,191,191
29.97878646850586,192,192
29.645626068115234,193,193
29.31759262084961,194,194
28.991849899291992,195,195
